Plate,Well,Ensemble,KO A,WT A,KO B,WT B,z (KO A),z ( WT A),z (KO B),z (WT B)
HTplate34,F06,ENSG00000130204,425,460,668,1078,-0.11,-0.17,0.87,1.08
HTplate34,F07,ENSG00000135314,488,391,587,1192,0.30,-0.42,0.40,1.40
HTplate34,F08,ENSG00000167264,354,187,557,452,-0.58,-1.16,0.23,-0.70
HTplate34,F09,ENSG00000176783,450,424,592,1205,0.05,-0.30,0.43,1.44
HTplate34,F10,ENSG00000137274,609,1058,566,880,1.10,2.01,0.28,0.52
HTplate34,F11,ENSG00000143149,505,740,532,987,0.41,0.85,0.08,0.82
HTplate34,F12,ENSG00000171298,650,705,662,861,1.37,0.72,0.83,0.46
HTplate34,F13,ENSG00000119760,708,776,440,462,1.75,0.98,-0.46,-0.67
HTplate34,F14,ENSG00000162341,517,694,745,1150,0.49,0.68,1.32,1.28
HTplate34,F15,ENSG00000158528,467,573,435,750,0.17,0.24,-0.49,0.15
HTplate34,F16,ENSG00000188517,564,934,637,1276,0.80,1.56,0.69,1.64
HTplate34,F17,ENSG00000178927,498,809,631,863,0.37,1.10,0.66,0.47
HTplate34,F18,ENSG00000083535,458,696,566,844,0.10,0.69,0.28,0.41
HTplate34,F19,ENSG00000147526,705,1158,784,1417,1.73,2.37,1.55,2.04
HTplate34,F20,ENSG00000077235,376,438,587,905,-0.43,-0.25,0.40,0.59
HTplate34,F21,ENSG00000163631,457,472,516,483,0.10,-0.13,-0.01,-0.61
HTplate34,F22,ENSG00000106853,649,1031,614,959,1.37,1.91,0.55,0.74
HTplate34,F23,ENSG00000150593,435,504,414,417,-0.04,-0.01,-0.61,-0.80
HTplate34,F24,ENSG00000140678,540,623,560,610,0.65,0.42,0.24,-0.25
HTplate34,G01,ENSG00000151474,452,316,405,401,0.07,-0.69,-0.66,-0.84
HTplate34,G02,ENSG00000152910,564,753,768,729,0.80,0.90,1.45,0.09
HTplate34,G03,ENSG00000183690,400,580,640,1083,-0.28,0.27,0.71,1.09
HTplate34,G04,ENSG00000143612,468,469,588,808,0.17,-0.13,0.40,0.31
HTplate34,G05,ENSG00000183569,403,428,546,1220,-0.26,-0.28,0.16,1.48
HTplate34,G06,ENSG00000138771,533,884,604,1179,0.60,1.37,0.50,1.36
HTplate34,G07,ENSG00000124587,328,391,616,1278,-0.75,-0.42,0.57,1.64
HTplate34,G08,ENSG00000007174,128,119,362,399,-2.07,-1.41,-0.92,-0.85
HTplate34,G09,ENSG00000108984,536,854,769,1322,0.62,1.26,1.46,1.77
HTplate34,G10,ENSG00000066379,450,530,616,1407,0.05,0.09,0.57,2.01
HTplate34,G11,ENSG00000065613,597,969,634,1064,1.02,1.68,0.67,1.04
HTplate34,G12,ENSG00000124920,510,520,599,987,0.45,0.05,0.47,0.82
HTplate34,G13,ENSG00000184584,601,368,572,489,1.05,-0.50,0.31,-0.59
HTplate34,G14,ENSG00000178184,330,311,402,529,-0.73,-0.71,-0.68,-0.48
HTplate34,G15,ENSG00000186431,474,661,541,585,0.21,0.56,0.13,-0.32
HTplate34,G16,ENSG00000105568,352,270,552,603,-0.60,-0.86,0.20,-0.27
HTplate34,G17,ENSG00000138658,483,461,611,637,0.27,-0.16,0.54,-0.17
HTplate34,G18,ENSG00000141582,369,551,583,1026,-0.48,0.16,0.37,0.93
HTplate34,G19,ENSG00000145675,378,529,501,744,-0.42,0.08,-0.11,0.13
HTplate34,G20,ENSG00000111325,748,981,740,1033,2.01,1.73,1.29,0.95
HTplate34,G21,ENSG00000125388,449,548,373,571,0.05,0.15,-0.85,-0.36
HTplate34,G22,ENSG00000118997,557,510,756,756,0.76,0.01,1.38,0.16
HTplate34,G23,ENSG00000176148,305,167,317,173,-0.90,-1.23,-1.18,-1.49
HTplate34,G24,ENSG00000197693,474,319,371,411,0.21,-0.68,-0.86,-0.81
HTplate34,H01,ENSG00000166501,286,192,512,485,-1.03,-1.15,-0.04,-0.60
HTplate34,H02,ENSG00000155252,260,416,418,575,-1.20,-0.33,-0.59,-0.35
HTplate34,H03,ENSG00000165682,489,485,666,552,0.31,-0.08,0.86,-0.41
HTplate34,H04,ENSG00000064651,579,554,687,896,0.90,0.17,0.98,0.56
HTplate34,H05,ENSG00000136715,144,101,93,149,-1.96,-1.47,-2.49,-1.56
HTplate34,H06,ENSG00000165192,269,225,402,280,-1.14,-1.02,-0.68,-1.19
HTplate34,H07,ENSG00000185633,566,727,538,777,0.82,0.80,0.11,0.22
HTplate34,H08,ENSG00000100523,467,649,585,745,0.17,0.52,0.39,0.13
HTplate34,H09,ENSG00000155846,523,473,681,645,0.54,-0.12,0.95,-0.15
HTplate34,H10,ENSG00000165029,528,887,705,1404,0.57,1.38,1.09,2.00
HTplate34,H11,ENSG00000160838,404,449,493,601,-0.25,-0.21,-0.15,-0.28
HTplate34,H12,ENSG00000122481,727,951,738,1257,1.88,1.62,1.28,1.58
HTplate34,H13,ENSG00000150676,638,719,505,455,1.29,0.77,-0.08,-0.69
HTplate34,H14,ENSG00000145979,431,523,516,673,-0.08,0.06,-0.02,-0.07
HTplate34,H15,ENSG00000160097,382,249,537,605,-0.40,-0.94,0.11,-0.26
HTplate34,H16,ENSG00000183853,467,396,290,460,0.16,-0.40,-1.34,-0.68
HTplate34,H17,ENSG00000104723,444,481,491,579,0.01,-0.09,-0.16,-0.34
HTplate34,H18,ENSG00000102780,579,1045,680,1028,0.90,1.96,0.94,0.94
HTplate34,H19,ENSG00000197170,257,175,219,120,-1.22,-1.20,-1.75,-1.64
HTplate34,H20,ENSG00000084693,502,829,160,193,0.40,1.17,-2.09,-1.43
HTplate34,H21,ENSG00000149201,384,356,326,308,-0.38,-0.55,-1.12,-1.11
HTplate34,H22,ENSG00000166822,390,379,358,445,-0.34,-0.47,-0.94,-0.72
HTplate34,H23,ENSG00000057294,369,389,369,365,-0.48,-0.43,-0.88,-0.94
HTplate34,H24,ENSG00000131050,518,470,490,668,0.50,-0.13,-0.17,-0.09
HTplate34,I01,ENSG00000103248,365,293,461,471,-0.50,-0.77,-0.34,-0.64
HTplate34,I02,ENSG00000131725,255,150,517,502,-1.23,-1.30,-0.01,-0.56
HTplate34,I03,ENSG00000100813,303,419,393,480,-0.92,-0.32,-0.74,-0.62
HTplate34,I04,ENSG00000138030,709,861,822,1259,1.76,1.29,1.77,1.59
HTplate34,I05,ENSG00000124406,564,942,769,1361,0.80,1.59,1.46,1.88
HTplate34,I06,ENSG00000147854,734,1048,645,1252,1.93,1.97,0.74,1.57
HTplate34,I07,ENSG00000144488,208,198,238,146,-1.54,-1.12,-1.64,-1.56
HTplate34,I08,ENSG00000109511,543,676,371,269,0.67,0.62,-0.86,-1.22
HTplate34,I09,ENSG00000087088,579,886,544,790,0.90,1.38,0.15,0.26
HTplate34,I10,ENSG00000062485,544,642,644,1262,0.67,0.49,0.73,1.60
HTplate34,I11,ENSG00000151092,490,495,416,604,0.32,-0.04,-0.60,-0.27
HTplate34,I12,ENSG00000132600,476,471,500,728,0.23,-0.13,-0.11,0.08
HTplate34,I13,ENSG00000137251,335,267,532,713,-0.71,-0.87,0.07,0.04
HTplate34,I14,ENSG00000129933,638,704,469,523,1.29,0.72,-0.29,-0.50
HTplate34,I15,ENSG00000064201,535,531,685,1065,0.62,0.09,0.97,1.04
HTplate34,I16,ENSG00000174776,632,1025,761,1330,1.25,1.89,1.41,1.79
HTplate34,I17,ENSG00000105821,545,531,658,1124,0.68,0.09,0.81,1.21
HTplate34,I18,ENSG00000121897,633,1171,776,1163,1.26,2.41,1.50,1.32
HTplate34,I19,ENSG00000141255,536,647,481,680,0.62,0.51,-0.22,-0.05
HTplate34,I20,ENSG00000146826,523,437,515,487,0.53,-0.25,-0.02,-0.60
HTplate34,I21,ENSG00000167208,420,327,119,72,-0.15,-0.65,-2.33,-1.77
HTplate34,I22,ENSG00000144061,449,567,373,477,0.05,0.22,-0.85,-0.63
HTplate34,I23,ENSG00000055130,291,183,329,259,-0.99,-1.17,-1.11,-1.24
HTplate34,I24,ENSG00000110195,195,156,318,153,-1.63,-1.27,-1.17,-1.54
HTplate34,J01,ENSG00000140931,313,155,499,417,-0.85,-1.28,-0.12,-0.80
HTplate34,J02,ENSG00000073737,314,287,583,766,-0.84,-0.80,0.38,0.19
HTplate34,J03,ENSG00000179918,423,253,654,972,-0.13,-0.92,0.79,0.78
HTplate34,J04,ENSG00000148513,493,481,606,733,0.34,-0.09,0.51,0.10
HTplate34,J05,ENSG00000176597,453,669,554,834,0.07,0.59,0.21,0.39
HTplate34,J06,ENSG00000146872,507,537,556,802,0.43,0.11,0.22,0.29
HTplate34,J07,ENSG00000101049,584,678,669,1084,0.94,0.62,0.88,1.09
HTplate34,J08,ENSG00000110756,663,899,680,1120,1.45,1.43,0.94,1.20
HTplate34,J09,ENSG00000145349,533,592,647,1053,0.60,0.31,0.75,1.01
HTplate34,J10,ENSG00000137203,342,244,314,267,-0.66,-0.96,-1.20,-1.22
HTplate34,J11,ENSG00000136237,145,142,511,778,-1.95,-1.33,-0.05,0.23
HTplate34,J12,ENSG00000185347,558,726,608,1198,0.77,0.80,0.52,1.42
HTplate34,J13,ENSG00000107957,394,428,511,548,-0.32,-0.28,-0.05,-0.42
HTplate34,J14,ENSG00000167110,310,381,567,739,-0.87,-0.46,0.28,0.12
HTplate34,J15,ENSG00000074410,534,714,630,901,0.61,0.75,0.65,0.58
HTplate34,J16,ENSG00000069667,557,838,680,910,0.75,1.20,0.94,0.60
HTplate34,J17,ENSG00000108509,558,858,780,1006,0.77,1.28,1.52,0.87
HTplate34,J18,ENSG00000148680,217,243,111,150,-1.48,-0.96,-2.38,-1.55
HTplate34,J19,ENSG00000141295,670,758,661,674,1.50,0.92,0.83,-0.07
HTplate34,J20,ENSG00000140157,319,239,496,474,-0.81,-0.97,-0.13,-0.63
HTplate34,J21,ENSG00000181404,616,912,629,672,1.15,1.47,0.64,-0.07
HTplate34,J22,ENSG00000179820,577,783,426,396,0.89,1.01,-0.54,-0.86
HTplate34,J23,ENSG00000164093,370,465,340,456,-0.47,-0.15,-1.04,-0.69
HTplate34,J24,ENSG00000183011,451,269,535,474,0.06,-0.86,0.09,-0.64
HTplate34,K01,ENSG00000124181,213,175,286,431,-1.51,-1.21,-1.36,-0.76
HTplate34,K02,ENSG00000143375,194,159,100,101,-1.63,-1.26,-2.44,-1.69
HTplate34,K03,ENSG00000160781,47,28,99,58,-2.61,-1.74,-2.45,-1.81
HTplate34,K04,ENSG00000158163,637,693,670,1135,1.29,0.68,0.88,1.24
HTplate34,K05,ENSG00000197859,240,176,302,461,-1.33,-1.20,-1.26,-0.67
HTplate34,K06,ENSG00000153317,242,185,536,537,-1.32,-1.17,0.10,-0.46
HTplate34,K07,ENSG00000181038,447,761,465,696,0.04,0.93,-0.31,-0.01
HTplate34,K08,ENSG00000183963,594,627,554,835,1.00,0.44,0.21,0.39
HTplate34,K09,ENSG00000175387,159,139,218,208,-1.87,-1.34,-1.76,-1.39
HTplate34,K10,ENSG00000136717,552,727,623,1207,0.73,0.80,0.61,1.44
HTplate34,K11,ENSG00000100242,448,325,661,1112,0.04,-0.66,0.83,1.17
HTplate34,K12,ENSG00000114923,406,398,618,985,-0.23,-0.39,0.58,0.81
HTplate34,K13,ENSG00000067082,543,577,354,590,0.67,0.25,-0.96,-0.31
HTplate34,K14,ENSG00000108946,204,181,363,501,-1.57,-1.18,-0.91,-0.56
HTplate34,K15,ENSG00000164125,280,383,299,524,-1.06,-0.45,-1.28,-0.49
HTplate34,K16,ENSG00000125482,480,407,651,855,0.25,-0.36,0.77,0.44
HTplate34,K17,ENSG00000112498,231,252,202,179,-1.39,-0.93,-1.85,-1.47
HTplate34,K18,ENSG00000196453,642,1056,327,472,1.32,2.00,-1.12,-0.64
HTplate34,K19,ENSG00000179299,569,816,659,1245,0.84,1.12,0.82,1.55
HTplate34,K20,ENSG00000103343,599,802,730,1223,1.03,1.08,1.23,1.49
HTplate34,K21,ENSG00000184007,247,202,307,455,-1.28,-1.11,-1.23,-0.69
HTplate34,K22,ENSG00000177791,385,299,204,177,-0.37,-0.75,-1.84,-1.48
HTplate34,K23,ENSG00000137094,353,503,434,609,-0.59,-0.01,-0.50,-0.25
HTplate34,K24,ENSG00000091732,152,156,110,100,-1.91,-1.27,-2.38,-1.70
HTplate34,L01,ENSG00000148344,299,228,343,492,-0.94,-1.01,-1.02,-0.58
HTplate34,L02,ENSG00000101888,654,935,696,875,1.40,1.56,1.03,0.50
HTplate34,L03,ENSG00000138443,399,542,530,873,-0.28,0.13,0.06,0.50
HTplate34,L04,ENSG00000153179,442,810,467,666,0.00,1.10,-0.31,-0.09
HTplate34,L05,ENSG00000138735,586,1105,414,375,0.95,2.18,-0.61,-0.92
HTplate34,L06,ENSG00000163607,479,677,584,556,0.24,0.62,0.38,-0.40
HTplate34,L07,ENSG00000162594,781,1253,750,1474,2.23,2.72,1.35,2.20
HTplate34,L08,ENSG00000167634,380,434,438,863,-0.41,-0.26,-0.47,0.47
HTplate34,L09,ENSG00000135374,612,787,597,858,1.12,1.02,0.46,0.45
HTplate34,L10,ENSG00000179627,436,551,568,907,-0.04,0.16,0.29,0.59
HTplate34,L11,ENSG00000143199,461,679,655,1200,0.13,0.63,0.79,1.42
HTplate34,L12,ENSG00000125046,444,627,560,1108,0.01,0.44,0.24,1.16
HTplate34,L13,ENSG00000155906,769,989,742,1100,2.16,1.75,1.30,1.14
HTplate34,L14,ENSG00000011143,355,520,320,342,-0.57,0.05,-1.16,-1.01
HTplate34,L15,ENSG00000165821,169,95,105,103,-1.80,-1.50,-2.41,-1.69
HTplate34,L16,ENSG00000138964,438,693,456,847,-0.03,0.68,-0.37,0.42
HTplate34,L17,ENSG00000096682,488,505,758,851,0.30,0.00,1.39,0.43
HTplate34,L18,ENSG00000169783,434,481,500,658,-0.05,-0.09,-0.11,-0.11
HTplate34,L19,ENSG00000197657,711,1012,730,1347,1.78,1.84,1.23,1.84
HTplate34,L20,ENSG00000056998,478,594,472,508,0.24,0.32,-0.27,-0.54
HTplate34,L21,ENSG00000091262,525,527,703,920,0.55,0.08,1.07,0.63
HTplate34,L22,ENSG00000078747,421,473,191,240,-0.14,-0.12,-1.91,-1.30
HTplate34,L23,ENSG00000119408,208,172,95,102,-1.54,-1.22,-2.47,-1.69
HTplate34,L24,ENSG00000167775,353,238,282,207,-0.59,-0.97,-1.38,-1.39
HTplate34,M01,ENSG00000006717,34,28,20,14,-2.68,-1.74,-2.91,-1.94
HTplate34,M02,ENSG00000157152,501,406,317,199,0.39,-0.37,-1.17,-1.41
HTplate34,M03,ENSG00000129422,437,600,424,643,-0.03,0.34,-0.55,-0.16
HTplate34,M04,ENSG00000071537,388,422,434,424,-0.35,-0.31,-0.50,-0.78
HTplate34,M07,ENSG00000144045,378,277,325,341,-0.42,-0.83,-1.13,-1.01
HTplate34,M08,ENSG00000167114,241,223,408,542,-1.33,-1.03,-0.65,-0.44
HTplate34,M09,ENSG00000138382,264,169,413,587,-1.17,-1.23,-0.62,-0.32
HTplate34,M10,ENSG00000163913,385,314,692,975,-0.38,-0.70,1.01,0.79
HTplate34,M11,ENSG00000151923,582,1040,509,988,0.92,1.94,-0.06,0.82
HTplate34,M12,ENSG00000164631,401,361,371,440,-0.27,-0.53,-0.86,-0.73
HTplate34,M13,ENSG00000167098,102,73,433,533,-2.24,-1.58,-0.50,-0.47
HTplate34,M14,ENSG00000171428,599,698,607,880,1.04,0.69,0.51,0.52
HTplate34,M15,ENSG00000152128,553,529,577,778,0.73,0.08,0.34,0.23
HTplate34,M16,ENSG00000103978,307,309,672,716,-0.89,-0.72,0.89,0.05
HTplate34,M17,ENSG00000007968,350,438,578,816,-0.60,-0.25,0.34,0.33
HTplate34,M20,ENSG00000184624,172,61,281,71,-1.78,-1.62,-1.39,-1.78
HTplate34,M21,ENSG00000145041,92,53,174,64,-2.30,-1.65,-2.01,-1.80
HTplate34,M22,ENSG00000174672,339,300,504,464,-0.68,-0.75,-0.09,-0.66
HTplate34,M23,ENSG00000169436,211,167,231,204,-1.52,-1.23,-1.68,-1.40
HTplate34,M24,ENSG00000138660,407,495,584,822,-0.23,-0.04,0.38,0.35
HTplate34,N01,ENSG00000154856,301,210,496,308,-0.93,-1.08,-0.13,-1.11
HTplate34,N02,ENSG00000158234,165,104,348,214,-1.83,-1.46,-1.00,-1.37
HTplate34,N03,ENSG00000101222,447,345,729,934,0.04,-0.59,1.23,0.67
HTplate34,N04,ENSG00000108840,514,510,712,954,0.47,0.01,1.12,0.73
HTplate34,N07,ENSG00000160299,344,392,572,764,-0.65,-0.42,0.31,0.19
HTplate34,N08,ENSG00000148339,570,653,588,1000,0.85,0.53,0.40,0.86
HTplate34,N09,ENSG00000182359,649,1061,733,1579,1.37,2.02,1.25,2.50
HTplate34,N10,ENSG00000107263,189,111,218,288,-1.66,-1.44,-1.76,-1.16
HTplate34,N11,ENSG00000113456,612,1095,666,1186,1.12,2.14,0.86,1.38
HTplate34,N12,ENSG00000175756,567,595,494,606,0.82,0.32,-0.14,-0.26
HTplate34,N13,ENSG00000171574,455,543,394,657,0.08,0.13,-0.73,-0.12
HTplate34,N14,ENSG00000188785,473,545,375,509,0.20,0.14,-0.84,-0.54
HTplate34,N15,ENSG00000143569,431,515,368,406,-0.07,0.03,-0.88,-0.83
HTplate34,N16,ENSG00000137941,316,337,428,660,-0.83,-0.62,-0.53,-0.11
HTplate34,N17,ENSG00000159082,505,441,453,694,0.41,-0.24,-0.38,-0.01
HTplate34,N20,ENSG00000183878,441,687,508,616,-0.01,0.66,-0.06,-0.23
HTplate34,N21,ENSG00000140391,523,846,319,415,0.53,1.23,-1.16,-0.80
HTplate34,N22,ENSG00000095587,366,542,451,584,-0.50,0.13,-0.40,-0.32
HTplate34,N23,ENSG00000169884,653,670,407,216,1.39,0.60,-0.65,-1.37
HTplate34,N24,ENSG00000156113,448,521,296,383,0.04,0.05,-1.30,-0.89
HTplate34,O01,ENSG00000134884,351,324,254,241,-0.60,-0.66,-1.54,-1.29
HTplate34,O02,ENSG00000141510,150,89,352,293,-1.92,-1.52,-0.98,-1.15
HTplate34,O03,ENSG00000160185,651,947,645,1271,1.38,1.60,0.73,1.62
HTplate34,O04,ENSG00000122223,423,531,229,219,-0.12,0.09,-1.69,-1.36
HTplate34,O05,ENSG00000160828,348,318,691,1054,-0.62,-0.69,1.00,1.01
HTplate34,O06,ENSG00000158747,352,382,591,981,-0.60,-0.45,0.42,0.80
HTplate34,O07,ENSG00000187648,237,180,474,604,-1.35,-1.19,-0.26,-0.27
HTplate34,O08,ENSG00000156026,437,454,466,806,-0.03,-0.19,-0.31,0.31
HTplate34,O09,ENSG00000124486,322,224,532,792,-0.79,-1.03,0.07,0.27
HTplate34,O10,ENSG00000112210,594,667,664,996,1.00,0.58,0.85,0.85
HTplate34,O11,ENSG00000114353,327,223,576,818,-0.76,-1.03,0.34,0.34
HTplate34,O12,ENSG00000107362,313,339,354,411,-0.85,-0.61,-0.96,-0.81
HTplate34,O13,ENSG00000175305,316,380,266,508,-0.83,-0.46,-1.47,-0.54
HTplate34,O14,ENSG00000106078,209,212,350,437,-1.54,-1.07,-0.99,-0.74
HTplate34,O15,ENSG00000189430,295,116,413,399,-0.97,-1.42,-0.62,-0.85
HTplate34,O16,ENSG00000197997,454,913,611,1005,0.08,1.48,0.54,0.87
HTplate34,O17,ENSG00000106789,588,588,604,520,0.96,0.30,0.50,-0.50
HTplate34,O18,ENSG00000109654,553,681,820,1372,0.73,0.63,1.75,1.91
HTplate34,O19,ENSG00000138193,250,268,260,227,-1.27,-0.87,-1.51,-1.33
HTplate34,O20,ENSG00000133739,222,147,352,444,-1.45,-1.31,-0.97,-0.72
HTplate34,O21,ENSG00000137817,343,426,342,337,-0.65,-0.29,-1.03,-1.02
HTplate34,O22,ENSG00000198000,149,39,146,64,-1.93,-1.70,-2.17,-1.80
HTplate34,O23,ENSG00000186814,377,287,436,449,-0.43,-0.80,-0.48,-0.71
HTplate34,O24,ENSG00000197893,367,282,472,578,-0.49,-0.82,-0.28,-0.34
HTplate34,P01,ENSG00000080493,228,82,410,252,-1.41,-1.54,-0.64,-1.27
HTplate34,P02,ENSG00000173166,395,317,417,483,-0.31,-0.69,-0.59,-0.61
HTplate34,P03,ENSG00000087206,467,563,546,452,0.17,0.21,0.16,-0.70
HTplate34,P04,ENSG00000006327,203,140,199,161,-1.58,-1.33,-1.86,-1.52
HTplate34,P05,ENSG00000156711,413,578,589,725,-0.19,0.26,0.41,0.08
HTplate34,P06,ENSG00000145293,382,232,597,548,-0.39,-1.00,0.46,-0.42
HTplate34,P07,ENSG00000180628,338,334,573,736,-0.69,-0.63,0.32,0.11
HTplate34,P08,ENSG00000186838,776,1109,686,1373,2.20,2.19,0.97,1.91
HTplate34,P09,ENSG00000124275,204,109,597,1233,-1.57,-1.44,0.45,1.52
HTplate34,P10,ENSG00000196974,455,472,519,820,0.09,-0.13,0.00,0.35
HTplate34,P11,ENSG00000105136,476,425,623,830,0.23,-0.30,0.61,0.37
HTplate34,P12,ENSG00000151876,462,445,213,177,0.14,-0.22,-1.79,-1.48
HTplate34,P13,ENSG00000156222,297,212,559,665,-0.95,-1.07,0.23,-0.09
HTplate34,P14,ENSG00000131653,472,414,431,519,0.20,-0.34,-0.51,-0.51
HTplate34,P15,ENSG00000143815,427,271,468,639,-0.10,-0.86,-0.30,-0.17
HTplate34,P16,ENSG00000167244,337,301,540,854,-0.69,-0.75,0.12,0.44
HTplate34,P17,ENSG00000011478,282,371,671,724,-1.05,-0.49,0.89,0.07
HTplate34,P18,ENSG00000087116,429,505,416,646,-0.08,-0.01,-0.60,-0.15
HTplate34,P19,ENSG00000066405,350,327,224,139,-0.61,-0.65,-1.72,-1.59
HTplate34,P20,ENSG00000197056,143,128,289,453,-1.97,-1.38,-1.34,-0.69
HTplate34,P21,ENSG00000152942,278,316,266,387,-1.08,-0.69,-1.47,-0.88
HTplate34,P22,ENSG00000113812,278,213,463,413,-1.08,-1.07,-0.32,-0.81
HTplate34,P23,ENSG00000139151,366,358,502,755,-0.50,-0.54,-0.10,0.16
HTplate34,P24,ENSG00000170054,325,251,225,281,-0.77,-0.93,-1.71,-1.18
HTplate35,A01,ENSG00000100987,557,208,429,310,0.73,-0.96,-0.54,-0.80
HTplate35,A02,ENSG00000185664,456,616,495,302,0.12,0.63,-0.19,-0.83
HTplate35,A03,ENSG00000160710,539,601,803,653,0.62,0.57,1.44,0.36
HTplate35,A04,ENSG00000117262,444,420,408,246,0.05,-0.14,-0.66,-1.02
HTplate35,A05,ENSG00000171841,620,466,566,466,1.11,0.04,0.18,-0.28
HTplate35,A06,ENSG00000163803,448,578,523,638,0.07,0.48,-0.05,0.31
HTplate35,A07,ENSG00000136878,704,743,526,439,1.61,1.13,-0.03,-0.37
HTplate35,A08,ENSG00000147485,658,671,538,341,1.34,0.85,0.04,-0.70
HTplate35,A09,ENSG00000119314,652,824,804,596,1.30,1.44,1.45,0.16
HTplate35,A10,ENSG00000181481,549,435,530,339,0.68,-0.08,-0.01,-0.70
HTplate35,A11,ENSG00000187760,603,730,639,669,1.01,1.07,0.57,0.41
HTplate35,A12,ENSG00000146197,619,393,624,427,1.11,-0.24,0.49,-0.41
HTplate35,A13,ENSG00000168214,532,739,716,950,0.58,1.11,0.98,1.36
HTplate35,A14,ENSG00000151694,339,306,293,153,-0.58,-0.58,-1.27,-1.33
HTplate35,A15,ENSG00000123064,661,631,761,944,1.36,0.69,1.22,1.34
HTplate35,A16,ENSG00000116001,803,976,685,924,2.21,2.03,0.81,1.27
HTplate35,A17,ENSG00000196689,428,511,419,415,-0.05,0.22,-0.60,-0.45
HTplate35,A18,ENSG00000103549,378,372,602,557,-0.35,-0.32,0.38,0.03
HTplate35,A19,ENSG00000139631,687,1028,830,1189,1.51,2.24,1.58,2.17
HTplate35,A20,ENSG00000170142,719,917,830,957,1.70,1.80,1.58,1.38
HTplate35,A21,ENSG00000133794,566,730,773,954,0.78,1.07,1.28,1.37
HTplate35,A22,ENSG00000163531,398,391,599,589,-0.22,-0.25,0.36,0.14
HTplate35,A23,ENSG00000198408,466,769,702,958,0.19,1.23,0.90,1.39
HTplate35,A24,ENSG00000116212,415,331,383,305,-0.13,-0.48,-0.79,-0.82
HTplate35,B01,ENSG00000028116,476,490,488,511,0.24,0.14,-0.23,-0.12
HTplate35,B02,ENSG00000151376,516,411,422,207,0.49,-0.17,-0.58,-1.15
HTplate35,B03,ENSG00000100865,382,358,445,302,-0.32,-0.37,-0.46,-0.83
HTplate35,B04,ENSG00000170325,492,837,709,917,0.34,1.49,0.94,1.25
HTplate35,B05,ENSG00000038274,353,395,210,137,-0.50,-0.23,-1.71,-1.39
HTplate35,B06,ENSG00000148180,449,429,606,268,0.08,-0.10,0.39,-0.94
HTplate35,B07,ENSG00000037757,571,803,560,523,0.82,1.36,0.15,-0.08
HTplate35,B08,ENSG00000187954,659,709,714,891,1.34,0.99,0.97,1.16
HTplate35,B09,ENSG00000119509,594,715,836,758,0.96,1.02,1.62,0.71
HTplate35,B10,ENSG00000099338,707,983,665,961,1.63,2.06,0.71,1.40
HTplate35,B11,ENSG00000054793,673,693,943,888,1.43,0.93,2.18,1.15
HTplate35,B12,ENSG00000132535,505,864,636,707,0.42,1.60,0.56,0.54
HTplate35,B13,ENSG00000112031,643,722,518,541,1.25,1.04,-0.07,-0.02
HTplate35,B14,ENSG00000055917,222,189,314,289,-1.29,-1.04,-1.15,-0.87
HTplate35,B15,ENSG00000163827,587,887,703,854,0.91,1.69,0.91,1.04
HTplate35,B16,ENSG00000144034,498,454,625,527,0.38,0.00,0.50,-0.07
HTplate35,B17,ENSG00000137872,201,200,331,332,-1.41,-0.99,-1.07,-0.73
HTplate35,B18,ENSG00000157551,585,908,837,1060,0.90,1.77,1.62,1.73
HTplate35,B19,ENSG00000064419,487,412,528,551,0.31,-0.17,-0.02,0.01
HTplate35,B20,ENSG00000022976,563,556,856,1070,0.77,0.39,1.72,1.76
HTplate35,B21,ENSG00000075151,160,86,303,253,-1.66,-1.44,-1.21,-0.99
HTplate35,B22,ENSG00000121542,510,713,565,933,0.44,1.01,0.18,1.30
HTplate35,B23,ENSG00000066629,524,619,744,590,0.53,0.64,1.13,0.14
HTplate35,B24,ENSG00000155463,387,232,446,224,-0.29,-0.87,-0.45,-1.09
HTplate35,C01,ENSG00000140943,548,470,477,599,0.67,0.06,-0.29,0.17
HTplate35,C02,ENSG00000186951,141,105,190,131,-1.78,-1.36,-1.81,-1.41
HTplate35,C05,ENSG00000060971,254,194,397,161,-1.09,-1.02,-0.71,-1.31
HTplate35,C06,ENSG00000188463,436,628,560,582,0.00,0.67,0.15,0.12
HTplate35,C07,ENSG00000171121,773,951,604,695,2.03,1.93,0.39,0.50
HTplate35,C08,ENSG00000163359,494,542,756,836,0.35,0.34,1.19,0.97
HTplate35,C09,ENSG00000100321,651,727,686,789,1.30,1.06,0.82,0.82
HTplate35,C10,ENSG00000075426,475,580,588,729,0.24,0.49,0.30,0.61
HTplate35,C11,ENSG00000114126,442,607,743,1063,0.04,0.59,1.13,1.74
HTplate35,C12,ENSG00000184863,690,784,628,668,1.53,1.29,0.51,0.41
HTplate35,C13,ENSG00000108469,563,969,821,717,0.77,2.01,1.54,0.57
HTplate35,C14,ENSG00000006740,701,560,838,784,1.60,0.41,1.63,0.80
HTplate35,C15,ENSG00000107943,594,882,651,940,0.95,1.67,0.63,1.32
HTplate35,C16,ENSG00000171456,343,300,796,992,-0.56,-0.60,1.41,1.50
HTplate35,C17,ENSG00000178149,615,523,738,581,1.08,0.27,1.10,0.11
HTplate35,C18,ENSG00000111960,580,701,650,627,0.87,0.96,0.63,0.27
